Collection_Timestamp,Discharge_(cmd)
01/06/2007 02:30,305.45:q=A
01/06/2007 02:40,308.2:q=A
01/06/2007 02:50,310.95:q=A
01/06/2007 03:00,313.7:q=A
01/06/2007 03:10,316.45:q=A
01/06/2007 03:20,319.2:q=A
01/06/2007 03:30,321.96:q=A
01/06/2007 03:40,324.71:q=A
01/06/2007 03:50,327.46:q=A
01/06/2007 04:00,330.21:q=A
01/06/2007 04:10,332.96:q=A
01/06/2007 04:20,335.72:q=A
01/06/2007 04:30,335.72:q=A
01/06/2007 04:40,335.72:q=A
01/06/2007 04:50,335.72:q=A
01/06/2007 05:00,335.72:q=A
01/06/2007 05:10,335.72:q=A
01/06/2007 05:20,335.72:q=A
01/06/2007 05:30,335.72:q=A
01/06/2007 05:40,335.72:q=A
01/06/2007 05:50,335.72:q=A
01/06/2007 06:00,335.72:q=A
01/06/2007 06:10,335.72:q=A
01/06/2007 06:20,335.72:q=A
01/06/2007 06:30,335.72:q=A
01/06/2007 06:40,335.72:q=A
01/06/2007 06:50,342.06:q=A
01/06/2007 07:00,345.65:q=A
01/06/2007 07:10,349.25:q=A
01/06/2007 07:20,352.84:q=A
01/06/2007 07:30,356.43:q=A
01/06/2007 07:40,360.03:q=A
01/06/2007 07:50,363.62:q=A
01/06/2007 08:00,367.21:q=A
01/06/2007 08:10,370.81:q=A
01/06/2007 08:20,374.4:q=A
01/06/2007 08:30,377.99:q=A
01/06/2007 08:40,381.58:q=A
01/06/2007 08:50,385.18:q=A
01/06/2007 09:00,388.77:q=A
01/06/2007 09:10,392.36:q=A
01/06/2007 09:20,395.96:q=A
01/06/2007 09:30,399.55:q=A
01/06/2007 09:40,403.14:q=A
01/06/2007 09:50,406.74:q=A
01/06/2007 10:00,410.33:q=A
01/06/2007 10:10,413.92:q=A
01/06/2007 10:20,417.52:q=A
01/06/2007 10:30,421.11:q=A
01/06/2007 10:40,424.7:q=A
01/06/2007 10:50,428.3:q=A
01/06/2007 11:00,431.89:q=A
01/06/2007 11:10,435.48:q=A
01/06/2007 11:20,439.07:q=A
01/06/2007 11:30,442.67:q=A
01/06/2007 11:40,446.26:q=A
01/06/2007 11:50,449.85:q=A
01/06/2007 12:00,453.45:q=A
01/06/2007 12:10,457.04:q=A
01/06/2007 12:20,460.63:q=A
01/06/2007 12:30,464.23:q=A
01/06/2007 12:40,467.82:q=A
01/06/2007 12:50,471.41:q=A
01/06/2007 13:00,471.41:q=A
01/06/2007 13:10,471.41:q=A
01/06/2007 13:20,471.41:q=A
01/06/2007 13:30,471.41:q=A
01/06/2007 13:40,471.41:q=A
01/06/2007 13:50,471.41:q=A
01/06/2007 14:00,471.41:q=A
01/06/2007 14:10,471.41:q=A
01/06/2007 14:20,471.41:q=A
01/06/2007 14:30,471.41:q=A
01/06/2007 14:40,471.41:q=A
01/06/2007 14:50,471.41:q=A
01/06/2007 15:00,471.41:q=A
01/06/2007 15:10,471.41:q=A
01/06/2007 15:20,471.41:q=A
01/06/2007 15:30,471.41:q=A
01/06/2007 15:40,471.41:q=A
01/06/2007 15:50,471.41:q=A
01/06/2007 16:00,471.41:q=A
01/06/2007 16:10,471.41:q=A
01/06/2007 16:20,471.41:q=A
01/06/2007 16:30,471.41:q=A
01/06/2007 16:40,471.41:q=A
01/06/2007 16:50,471.41:q=A
01/06/2007 17:00,471.41:q=A
01/06/2007 17:10,471.41:q=A
01/06/2007 17:20,471.41:q=A
01/06/2007 17:30,471.41:q=A
01/06/2007 17:40,471.41:q=A
01/06/2007 17:50,471.41:q=A
01/06/2007 18:00,471.41:q=A
01/06/2007 18:10,471.41:q=A
01/06/2007 18:20,471.41:q=A
01/06/2007 18:30,471.41:q=A
01/06/2007 18:40,471.41:q=A
01/06/2007 18:50,471.41:q=A
01/06/2007 19:00,471.41:q=A
01/06/2007 19:10,471.41:q=A
01/06/2007 19:20,471.41:q=A
01/06/2007 19:30,471.41:q=A
01/06/2007 19:40,471.41:q=A
01/06/2007 19:50,471.41:q=A
01/06/2007 20:00,471.41:q=A
01/06/2007 20:10,471.41:q=A
01/06/2007 20:20,471.41:q=A
01/06/2007 20:30,471.41:q=A
01/06/2007 20:40,471.41:q=A
01/06/2007 20:50,471.41:q=A
01/06/2007 21:00,471.41:q=A
01/06/2007 21:10,471.41:q=A
01/06/2007 21:20,471.41:q=A
01/06/2007 21:30,471.41:q=A
01/06/2007 21:40,471.41:q=A
01/06/2007 21:50,471.41:q=A
01/06/2007 22:00,471.41:q=A
01/06/2007 22:10,471.41:q=A
01/06/2007 22:20,471.41:q=A
01/06/2007 22:30,471.41:q=A
01/06/2007 22:40,471.41:q=A
01/06/2007 22:50,471.41:q=A
01/06/2007 23:00,471.41:q=A
01/06/2007 23:10,471.41:q=A
01/06/2007 23:20,471.41:q=A
01/06/2007 23:30,471.41:q=A
01/06/2007 23:40,471.41:q=A
01/06/2007 23:50,471.41:q=A
01/07/2007 00:00,471.41:q=A
01/07/2007 00:10,471.41:q=A
01/07/2007 00:20,471.41:q=A
01/07/2007 00:30,471.41:q=A
01/07/2007 00:40,471.41:q=A
01/07/2007 00:50,471.41:q=A
01/07/2007 01:00,471.41:q=A
01/07/2007 01:10,471.41:q=A
01/07/2007 01:20,471.41:q=A
01/07/2007 01:30,471.41:q=A
01/07/2007 01:40,471.41:q=A
01/07/2007 01:50,471.41:q=A
01/07/2007 02:00,471.41:q=A
01/07/2007 02:10,471.41:q=A
01/07/2007 02:20,471.41:q=A
01/07/2007 02:30,471.41:q=A
01/07/2007 02:40,471.41:q=A
01/07/2007 02:50,471.41:q=A
01/07/2007 03:00,471.41:q=A
01/07/2007 03:10,471.41:q=A
01/07/2007 03:20,471.41:q=A
01/07/2007 03:30,471.41:q=A
01/07/2007 03:40,471.41:q=A
01/07/2007 03:50,471.41:q=A
01/07/2007 04:00,471.41:q=A
01/07/2007 04:10,471.41:q=A
01/07/2007 04:20,467.82:q=A
01/07/2007 04:30,464.23:q=A
01/07/2007 04:40,460.63:q=A
01/07/2007 04:50,457.04:q=A
01/07/2007 05:00,453.45:q=A
01/07/2007 05:10,449.85:q=A
01/07/2007 05:20,446.26:q=A
01/07/2007 05:30,442.67:q=A
01/07/2007 05:40,439.07:q=A
01/07/2007 05:50,435.48:q=A
01/07/2007 06:00,431.89:q=A
01/07/2007 06:10,428.3:q=A
01/07/2007 06:20,424.7:q=A
01/07/2007 06:30,421.11:q=A
01/07/2007 06:40,417.52:q=A
01/07/2007 06:50,413.92:q=A
01/07/2007 07:00,410.33:q=A
01/07/2007 07:10,406.74:q=A
01/07/2007 07:20,403.14:q=A
01/07/2007 07:30,399.55:q=A
01/07/2007 07:40,395.96:q=A
01/07/2007 07:50,392.36:q=A
01/07/2007 08:00,388.77:q=A
01/07/2007 08:10,385.18:q=A
01/07/2007 08:20,381.58:q=A
01/07/2007 08:30,377.99:q=A
01/07/2007 08:40,374.4:q=A
01/07/2007 08:50,370.81:q=A
01/07/2007 09:00,367.21:q=A
01/07/2007 09:10,363.62:q=A
01/07/2007 09:20,360.03:q=A
01/07/2007 09:30,356.43:q=A
01/07/2007 09:40,352.84:q=A
01/07/2007 09:50,349.25:q=A
01/07/2007 10:00,345.65:q=A
01/07/2007 10:10,342.06:q=A
01/07/2007 10:20,338.47:q=A
01/07/2007 10:30,338.47:q=A
01/07/2007 10:40,338.47:q=A
01/07/2007 10:50,338.47:q=A
01/07/2007 11:00,338.47:q=A
01/07/2007 11:10,338.47:q=A
01/07/2007 11:20,338.47:q=A
01/07/2007 11:30,338.47:q=A
01/07/2007 11:40,338.47:q=A
01/07/2007 11:50,338.47:q=A
01/07/2007 12:00,338.47:q=A
01/07/2007 12:10,338.47:q=A
01/07/2007 12:20,338.47:q=A
01/07/2007 12:30,338.47:q=A
01/07/2007 12:40,338.47:q=A
01/07/2007 12:50,338.47:q=A
01/07/2007 13:00,338.47:q=A
01/07/2007 13:10,338.47:q=A
01/07/2007 13:20,338.47:q=A
01/07/2007 13:30,338.47:q=A
01/07/2007 13:40,338.47:q=A
01/07/2007 13:50,338.47:q=A
01/07/2007 14:00,338.47:q=A
01/07/2007 14:10,338.47:q=A
01/07/2007 14:20,338.47:q=A
01/07/2007 14:30,338.47:q=A
01/07/2007 14:40,338.47:q=A
01/07/2007 14:50,338.47:q=A
01/07/2007 15:00,338.47:q=A
01/07/2007 15:10,338.47:q=A
01/07/2007 15:20,338.47:q=A
01/07/2007 15:30,338.47:q=A
01/07/2007 15:40,342.06:q=A
01/07/2007 15:50,345.65:q=A
01/07/2007 16:00,349.25:q=A
01/07/2007 16:10,352.84:q=A
01/07/2007 16:20,356.43:q=A
01/07/2007 16:30,360.03:q=A
01/07/2007 16:40,363.62:q=A
01/07/2007 16:50,367.21:q=A
01/07/2007 17:00,375.41:q=A
01/07/2007 17:10,383.6:q=A
01/07/2007 17:20,391.8:q=A
01/07/2007 17:30,400:q=A
01/07/2007 17:40,408.19:q=A
01/07/2007 17:50,416.39:q=A
01/07/2007 18:00,424.59:q=A
01/07/2007 18:10,432.78:q=A
01/07/2007 18:20,440.98:q=A
01/07/2007 18:30,449.18:q=A
01/07/2007 18:40,463.17:q=A
01/07/2007 18:50,477.17:q=A
01/07/2007 19:00,485.37:q=A
01/07/2007 19:10,493.56:q=A
01/07/2007 19:20,501.76:q=A
01/07/2007 19:30,509.96:q=A
01/07/2007 19:40,518.15:q=A
01/07/2007 19:50,526.35:q=A
01/07/2007 20:00,641.73:q=A
01/07/2007 20:10,641.73:q=A
01/07/2007 20:20,641.73:q=A
01/07/2007 20:30,641.73:q=A
01/07/2007 20:40,641.73:q=A
01/07/2007 20:50,641.73:q=A
01/07/2007 21:00,641.73:q=A
01/07/2007 21:10,641.73:q=A
01/07/2007 21:20,641.73:q=A
01/07/2007 21:30,641.73:q=A
01/07/2007 21:40,856.37:q=A
01/07/2007 21:50,856.37:q=A
01/07/2007 22:00,641.73:q=A
01/07/2007 22:10,641.73:q=A
01/07/2007 22:20,641.73:q=A
01/07/2007 22:30,641.73:q=A
01/07/2007 22:40,641.73:q=A
01/07/2007 22:50,641.73:q=A
01/07/2007 23:00,641.73:q=A
01/07/2007 23:10,641.73:q=A
01/07/2007 23:20,641.73:q=A
01/07/2007 23:30,641.73:q=A
01/07/2007 23:40,641.73:q=A
01/07/2007 23:50,641.73:q=A
01/08/2007 00:00,641.73:q=A
01/08/2007 00:10,641.73:q=A
01/08/2007 00:20,641.73:q=A
01/08/2007 00:30,856.37:q=A
01/08/2007 00:40,856.37:q=A
01/08/2007 00:50,856.37:q=A
01/08/2007 01:00,856.37:q=A
01/08/2007 01:10,856.37:q=A
01/08/2007 01:20,856.37:q=A
01/08/2007 01:30,856.37:q=A
01/08/2007 01:40,856.37:q=A
01/08/2007 01:50,856.37:q=A
01/08/2007 02:00,856.37:q=A
01/08/2007 02:10,856.37:q=A
01/08/2007 02:20,856.37:q=A
01/08/2007 02:30,856.37:q=A
01/08/2007 02:40,856.37:q=A
01/08/2007 02:50,856.37:q=A
01/08/2007 03:00,856.37:q=A
01/08/2007 03:10,856.37:q=A
01/08/2007 03:20,856.37:q=A
01/08/2007 03:30,856.37:q=A
01/08/2007 03:40,856.37:q=A
01/08/2007 03:50,856.37:q=A
01/08/2007 04:00,856.37:q=A
01/08/2007 04:10,856.37:q=A
01/08/2007 04:20,856.37:q=A
01/08/2007 04:30,856.37:q=A
01/08/2007 04:40,856.37:q=A
01/08/2007 04:50,1122.97:q=A
01/08/2007 05:00,1122.97:q=A
01/08/2007 05:10,1122.97:q=A
01/08/2007 05:20,1122.97:q=A
01/08/2007 05:30,1122.97:q=A
01/08/2007 05:40,1122.97:q=A
01/08/2007 05:50,1122.97:q=A
01/08/2007 06:00,1122.97:q=A
01/08/2007 06:10,1122.97:q=A
01/08/2007 06:20,1449.92:q=A
01/08/2007 06:30,1449.92:q=A
01/08/2007 06:40,1449.92:q=A
01/08/2007 06:50,1449.92:q=A
01/08/2007 07:00,1449.92:q=A
01/08/2007 07:10,1449.92:q=A
01/08/2007 07:20,1449.92:q=A
01/08/2007 07:30,1449.92:q=A
01/08/2007 07:40,1449.92:q=A
01/08/2007 07:50,1449.92:q=A
01/08/2007 08:00,1449.92:q=A
01/08/2007 08:10,1449.92:q=A
01/08/2007 08:20,1449.92:q=A
01/08/2007 08:30,1449.92:q=A
01/08/2007 08:40,1449.92:q=A
01/08/2007 08:50,1449.92:q=A
01/08/2007 09:00,1449.92:q=A
01/08/2007 09:10,1449.92:q=A
01/08/2007 09:20,1846.36:q=A
01/08/2007 09:30,1846.36:q=A
01/08/2007 09:40,1846.36:q=A
01/08/2007 09:50,1846.36:q=A
01/08/2007 10:00,1846.36:q=A
01/08/2007 10:10,1846.36:q=A
01/08/2007 10:20,1846.36:q=A
01/08/2007 10:30,1846.36:q=A
01/08/2007 10:40,1846.36:q=A
01/08/2007 10:50,1846.36:q=A
01/08/2007 11:00,1846.36:q=A
01/08/2007 11:10,1846.36:q=A
01/08/2007 11:20,1846.36:q=A
01/08/2007 11:30,1449.92:q=A
01/08/2007 11:40,1449.92:q=A
01/08/2007 11:50,1449.92:q=A
01/08/2007 12:00,1449.92:q=A
01/08/2007 12:10,1449.92:q=A
01/08/2007 12:20,1449.92:q=A
01/08/2007 12:30,1449.92:q=A
01/08/2007 12:40,1449.92:q=A
01/08/2007 12:50,1449.92:q=A
01/08/2007 13:00,1449.92:q=A
01/08/2007 13:10,1449.92:q=A
01/08/2007 13:20,1449.92:q=A
01/08/2007 13:30,1449.92:q=A
01/08/2007 13:40,1449.92:q=A
01/08/2007 13:50,1449.92:q=A
01/08/2007 14:00,1449.92:q=A
01/08/2007 14:10,1449.92:q=A
01/08/2007 14:20,1449.92:q=A
01/08/2007 14:30,1449.92:q=A
01/08/2007 14:40,1449.92:q=A
01/08/2007 14:50,1449.92:q=A
01/08/2007 15:00,1449.92:q=A
01/08/2007 15:10,1449.92:q=A
01/08/2007 15:20,1449.92:q=A
01/08/2007 15:30,1449.92:q=A
01/08/2007 15:40,1449.92:q=A
01/08/2007 15:50,1449.92:q=A
01/08/2007 16:00,1449.92:q=A
01/08/2007 16:10,1449.92:q=A
01/08/2007 16:20,1449.92:q=A
01/08/2007 16:30,1449.92:q=A
01/08/2007 16:40,1449.92:q=A
01/08/2007 16:50,1449.92:q=A
01/08/2007 17:00,1449.92:q=A
01/08/2007 17:10,1449.92:q=A
01/08/2007 17:20,1449.92:q=A
01/08/2007 17:30,1449.92:q=A
01/08/2007 17:40,1449.92:q=A
01/08/2007 17:50,1122.97:q=A
01/08/2007 18:00,1122.97:q=A
01/08/2007 18:10,1122.97:q=A
01/08/2007 18:20,1122.97:q=A
01/08/2007 18:30,1122.97:q=A
01/08/2007 18:40,1122.97:q=A
01/08/2007 18:50,1122.97:q=A
01/08/2007 19:00,1122.97:q=A
01/08/2007 19:10,1122.97:q=A
01/08/2007 19:20,1122.97:q=A
01/08/2007 19:30,1122.97:q=A
01/08/2007 19:40,1122.97:q=A
01/08/2007 19:50,1122.97:q=A
01/08/2007 20:00,1122.97:q=A
01/08/2007 20:10,1122.97:q=A
01/08/2007 20:20,1122.97:q=A
01/08/2007 20:30,1122.97:q=A
01/08/2007 20:40,1122.97:q=A
01/08/2007 20:50,1122.97:q=A
01/08/2007 21:00,1122.97:q=A
01/08/2007 21:10,1122.97:q=A
01/08/2007 21:20,1122.97:q=A
01/08/2007 21:30,1122.97:q=A
01/08/2007 21:40,1122.97:q=A
01/08/2007 21:50,1122.97:q=A
01/08/2007 22:00,1122.97:q=A
01/08/2007 22:10,1122.97:q=A
01/08/2007 22:20,1122.97:q=A
01/08/2007 22:30,1122.97:q=A
01/08/2007 22:40,1122.97:q=A
01/08/2007 22:50,1122.97:q=A
01/08/2007 23:00,1122.97:q=A
01/08/2007 23:10,1122.97:q=A
01/08/2007 23:20,1122.97:q=A
01/08/2007 23:30,1122.97:q=A
01/08/2007 23:40,856.37:q=A
01/08/2007 23:50,856.37:q=A
01/09/2007 00:00,856.37:q=A
01/09/2007 00:10,856.37:q=A
01/09/2007 00:20,856.37:q=A
01/09/2007 00:30,856.37:q=A
01/09/2007 00:40,856.37:q=A
01/09/2007 00:50,856.37:q=A
01/09/2007 01:00,856.37:q=A
01/09/2007 01:10,856.37:q=A
01/09/2007 01:20,856.37:q=A
01/09/2007 01:30,856.37:q=A
01/09/2007 01:40,856.37:q=A
01/09/2007 01:50,856.37:q=A
01/09/2007 02:00,856.37:q=A
01/09/2007 02:10,856.37:q=A
01/09/2007 02:20,856.37:q=A
01/09/2007 02:30,856.37:q=A
01/09/2007 02:40,856.37:q=A
01/09/2007 02:50,856.37:q=A
01/09/2007 03:00,856.37:q=A
01/09/2007 03:10,856.37:q=A
01/09/2007 03:20,856.37:q=A
01/09/2007 03:30,856.37:q=A
01/09/2007 03:40,856.37:q=A
01/09/2007 03:50,856.37:q=A
01/09/2007 04:00,856.37:q=A
01/09/2007 04:10,856.37:q=A
01/09/2007 04:20,856.37:q=A
01/09/2007 04:30,856.37:q=A
01/09/2007 04:40,856.37:q=A
01/09/2007 04:50,856.37:q=A
01/09/2007 05:00,856.37:q=A
01/09/2007 05:10,856.37:q=A
01/09/2007 05:20,856.37:q=A
01/09/2007 05:30,856.37:q=A
01/09/2007 05:40,856.37:q=A
01/09/2007 05:50,856.37:q=A
01/09/2007 06:00,856.37:q=A
01/09/2007 06:10,856.37:q=A
01/09/2007 06:20,856.37:q=A
01/09/2007 06:30,856.37:q=A
01/09/2007 06:40,856.37:q=A
01/09/2007 06:50,856.37:q=A
01/09/2007 07:00,856.37:q=A
01/09/2007 07:10,856.37:q=A
01/09/2007 07:20,856.37:q=A
01/09/2007 07:30,856.37:q=A
01/09/2007 07:40,856.37:q=A
01/09/2007 07:50,856.37:q=A
01/09/2007 08:00,856.37:q=A
01/09/2007 08:10,856.37:q=A
01/09/2007 08:20,856.37:q=A
01/09/2007 08:30,856.37:q=A
01/09/2007 08:40,856.37:q=A
01/09/2007 08:50,856.37:q=A
01/09/2007 09:00,856.37:q=A
01/09/2007 09:10,856.37:q=A
01/09/2007 09:20,641.73:q=A
01/09/2007 09:30,641.73:q=A
01/09/2007 09:40,641.73:q=A
01/09/2007 09:50,641.73:q=A
01/09/2007 10:00,641.73:q=A
01/09/2007 10:10,641.73:q=A
01/09/2007 10:20,641.73:q=A
01/09/2007 10:30,641.73:q=A
01/09/2007 10:40,641.73:q=A
01/09/2007 10:50,641.73:q=A
01/09/2007 11:00,641.73:q=A
01/09/2007 11:10,641.73:q=A
01/09/2007 11:20,641.73:q=A
01/09/2007 11:30,641.73:q=A
01/09/2007 11:40,641.73:q=A
01/09/2007 11:50,641.73:q=A
01/09/2007 12:00,641.73:q=A
01/09/2007 12:10,641.73:q=A
01/09/2007 12:20,641.73:q=A
01/09/2007 12:30,641.73:q=A
01/09/2007 12:40,641.73:q=A
01/09/2007 12:50,641.73:q=A
01/09/2007 13:00,641.73:q=A
01/09/2007 13:10,641.73:q=A
01/09/2007 13:20,641.73:q=A
01/09/2007 13:30,641.73:q=A
01/09/2007 13:40,641.73:q=A
01/09/2007 13:50,641.73:q=A
01/09/2007 14:00,641.73:q=A
01/09/2007 14:10,641.73:q=A
01/09/2007 14:20,554.27:q=A
01/09/2007 14:30,549.67:q=A
01/09/2007 14:40,545.07:q=A
01/09/2007 14:50,540.46:q=A
01/09/2007 15:00,535.86:q=A
01/09/2007 15:10,531.26:q=A
01/09/2007 15:20,526.65:q=A
01/09/2007 15:30,522.05:q=A
01/09/2007 15:40,517.45:q=A
01/09/2007 15:50,512.84:q=A
01/09/2007 16:00,508.24:q=A
01/09/2007 16:10,503.64:q=A
01/09/2007 16:20,499.03:q=A
01/09/2007 16:30,494.43:q=A
01/09/2007 16:40,489.83:q=A
01/09/2007 16:50,485.22:q=A
01/09/2007 17:00,480.62:q=A
01/09/2007 17:10,476.02:q=A
01/09/2007 17:20,471.41:q=A
01/09/2007 17:30,471.41:q=A
01/09/2007 17:40,471.41:q=A
01/09/2007 17:50,471.41:q=A
01/09/2007 18:00,471.41:q=A
01/09/2007 18:10,471.41:q=A
01/09/2007 18:20,471.41:q=A
01/09/2007 18:30,471.41:q=A
01/09/2007 18:40,471.41:q=A
01/09/2007 18:50,471.41:q=A
01/09/2007 19:00,471.41:q=A
01/09/2007 19:10,471.41:q=A
01/09/2007 19:20,471.41:q=A
01/09/2007 19:30,471.41:q=A
01/09/2007 19:40,471.41:q=A
01/09/2007 19:50,471.41:q=A
01/09/2007 20:00,471.41:q=A
01/09/2007 20:10,471.41:q=A
01/09/2007 20:20,471.41:q=A
01/09/2007 20:30,471.41:q=A
01/09/2007 20:40,471.41:q=A
01/09/2007 20:50,471.41:q=A
01/09/2007 21:00,471.41:q=A
01/09/2007 21:10,471.41:q=A
01/09/2007 21:20,471.41:q=A
01/09/2007 21:30,471.41:q=A
01/09/2007 21:40,471.41:q=A
01/09/2007 21:50,471.41:q=A
01/09/2007 22:00,471.41:q=A
01/09/2007 22:10,471.41:q=A
01/09/2007 22:20,471.41:q=A
01/09/2007 22:30,471.41:q=A
01/09/2007 22:40,471.41:q=A
01/09/2007 22:50,467.82:q=A
01/09/2007 23:00,464.23:q=A
01/09/2007 23:10,460.63:q=A
01/09/2007 23:20,457.04:q=A
01/09/2007 23:30,453.45:q=A
01/09/2007 23:40,449.85:q=A
01/09/2007 23:50,446.26:q=A
01/10/2007 00:00,442.67:q=A
01/10/2007 00:10,439.07:q=A
01/10/2007 00:20,435.48:q=A
01/10/2007 00:30,431.89:q=A
01/10/2007 00:40,428.3:q=A
01/10/2007 00:50,424.7:q=A
01/10/2007 01:00,421.11:q=A
01/10/2007 01:10,417.52:q=A
01/10/2007 01:20,413.92:q=A
01/10/2007 01:30,410.33:q=A
01/10/2007 01:40,406.74:q=A
01/10/2007 01:50,403.14:q=A
01/10/2007 02:00,399.55:q=A
01/10/2007 02:10,395.96:q=A
01/10/2007 02:20,392.36:q=A
01/10/2007 02:30,388.77:q=A
01/10/2007 02:40,385.18:q=A
01/10/2007 02:50,381.58:q=A
01/10/2007 03:00,377.99:q=A
01/10/2007 03:10,374.4:q=A
01/10/2007 03:20,370.81:q=A
01/10/2007 03:30,367.21:q=A
01/10/2007 03:40,363.62:q=A
01/10/2007 03:50,360.03:q=A
01/10/2007 04:00,356.43:q=A
01/10/2007 04:10,352.84:q=A
01/10/2007 04:20,349.25:q=A
01/10/2007 04:30,345.65:q=A
01/10/2007 04:40,342.06:q=A
01/10/2007 04:50,338.47:q=A
01/10/2007 05:00,338.47:q=A
01/10/2007 05:10,338.47:q=A
01/10/2007 05:20,338.47:q=A
01/10/2007 05:30,338.47:q=A
01/10/2007 05:40,338.47:q=A
01/10/2007 05:50,338.47:q=A
01/10/2007 06:00,338.47:q=A
01/10/2007 06:10,338.47:q=A
01/10/2007 06:20,338.47:q=A
01/10/2007 06:30,338.47:q=A
01/10/2007 06:40,338.47:q=A
01/10/2007 06:50,338.47:q=A
01/10/2007 07:00,338.47:q=A
01/10/2007 07:10,338.47:q=A
01/10/2007 07:20,338.47:q=A
01/10/2007 07:30,338.47:q=A
01/10/2007 07:40,338.47:q=A
01/10/2007 07:50,338.47:q=A
01/10/2007 08:00,338.47:q=A
01/10/2007 08:10,338.47:q=A
01/10/2007 08:20,338.47:q=A
01/10/2007 08:30,338.47:q=A
01/10/2007 08:40,338.47:q=A
01/10/2007 08:50,338.47:q=A
01/10/2007 09:00,338.47:q=A
01/10/2007 09:10,338.47:q=A
01/10/2007 09:20,338.47:q=A
01/10/2007 09:30,338.47:q=A
01/10/2007 09:40,338.47:q=A
01/10/2007 09:50,338.47:q=A
01/10/2007 10:00,338.47:q=A
01/10/2007 10:10,338.47:q=A
01/10/2007 10:20,338.47:q=A
01/10/2007 10:30,338.47:q=A
01/10/2007 10:40,338.47:q=A
01/10/2007 10:50,338.47:q=A
01/10/2007 11:00,338.47:q=A
01/10/2007 11:10,338.47:q=A
01/10/2007 11:20,338.47:q=A
01/10/2007 11:30,338.47:q=A
01/10/2007 11:40,338.47:q=A
01/10/2007 11:50,338.47:q=A
01/10/2007 12:00,338.47:q=A
01/10/2007 12:10,338.47:q=A
01/10/2007 12:20,335.72:q=A
01/10/2007 12:30,335.72:q=A
01/10/2007 12:40,332.96:q=A
01/10/2007 12:50,330.21:q=A
01/10/2007 13:00,327.46:q=A
01/10/2007 13:10,324.71:q=A
01/10/2007 13:20,321.96:q=A
01/10/2007 13:30,319.2:q=A
01/10/2007 13:40,316.45:q=A
01/10/2007 13:50,313.7:q=A
01/10/2007 14:00,310.95:q=A
01/10/2007 14:10,308.2:q=A
01/10/2007 14:20,305.45:q=A
01/10/2007 14:30,302.69:q=A
01/10/2007 14:40,299.94:q=A
01/10/2007 14:50,297.19:q=A
01/10/2007 15:00,294.44:q=A
01/10/2007 15:10,291.69:q=A
01/10/2007 15:20,288.94:q=A
01/10/2007 15:30,286.18:q=A
01/10/2007 15:40,283.43:q=A
01/10/2007 15:50,280.68:q=A
01/10/2007 16:00,277.93:q=A
01/10/2007 16:10,275.18:q=A
01/10/2007 16:20,272.42:q=A
01/10/2007 16:30,269.67:q=A
01/10/2007 16:40,266.92:q=A
01/10/2007 16:50,264.17:q=A
01/10/2007 17:00,261.42:q=A
01/10/2007 17:10,258.67:q=A
01/10/2007 17:20,255.91:q=A
01/10/2007 17:30,253.16:q=A
01/10/2007 17:40,250.41:q=A
01/10/2007 17:50,247.66:q=A
01/10/2007 18:00,244.91:q=A
01/10/2007 18:10,242.15:q=A
01/10/2007 18:20,239.4:q=A
01/10/2007 18:30,239.4:q=A
01/10/2007 18:40,236.65:q=A
01/10/2007 18:50,236.65:q=A
01/10/2007 19:00,236.65:q=A
01/10/2007 19:10,236.65:q=A
01/10/2007 19:20,236.65:q=A
01/10/2007 19:30,236.65:q=A
01/10/2007 19:40,236.65:q=A
01/10/2007 19:50,236.65:q=A
01/10/2007 20:00,236.65:q=A
01/10/2007 20:10,236.65:q=A
01/10/2007 20:20,236.65:q=A
01/10/2007 20:30,236.65:q=A
01/10/2007 20:40,236.65:q=A
01/10/2007 20:50,236.65:q=A
01/10/2007 21:00,236.65:q=A
01/10/2007 21:10,236.65:q=A
01/10/2007 21:20,236.65:q=A
01/10/2007 21:30,236.65:q=A
01/10/2007 21:40,236.65:q=A
01/10/2007 21:50,236.65:q=A
01/10/2007 22:00,236.65:q=A
01/10/2007 22:10,236.65:q=A
01/10/2007 22:20,236.65:q=A
01/10/2007 22:30,236.65:q=A
01/10/2007 22:40,236.65:q=A
01/10/2007 22:50,236.65:q=A
01/10/2007 23:00,236.65:q=A
01/10/2007 23:10,236.65:q=A
01/10/2007 23:20,236.65:q=A
01/10/2007 23:30,236.65:q=A
01/10/2007 23:40,236.65:q=A
01/10/2007 23:50,236.65:q=A
01/11/2007 00:00,236.65:q=A
01/11/2007 00:10,236.65:q=A
01/11/2007 00:20,236.65:q=A
01/11/2007 00:30,236.65:q=A
01/11/2007 00:40,236.65:q=A
01/11/2007 00:50,236.65:q=A
01/11/2007 01:00,236.65:q=A
01/11/2007 01:10,236.65:q=A
01/11/2007 01:20,236.65:q=A
01/11/2007 01:30,236.65:q=A
01/11/2007 01:40,236.65:q=A
01/11/2007 01:50,236.65:q=A
01/11/2007 02:00,236.65:q=U
01/11/2007 02:10,236.65:q=U
01/11/2007 02:20,236.65:q=U
01/11/2007 02:30,236.65:q=U
01/11/2007 02:40,236.65:q=U
01/11/2007 02:50,236.65:q=U
01/11/2007 03:00,236.65:q=U
01/11/2007 03:10,236.65:q=U
01/11/2007 03:20,236.65:q=U
01/11/2007 03:30,236.65:q=U
01/11/2007 03:40,236.65:q=U
01/11/2007 03:50,236.65:q=U
